region_name,longitude,latitude,time_period,mmm,prob_dhw_4,prob_dhw_8,no_dhw_days_4,no_dhw_days_8,seas_sst_var,int_sst_var,trend_ann_sst,p_value
Polynesia,-145.52,-15.51,1985-2019,29.1422503184968,0.03,0,59,0,0.89,0.296,0.006,0.261
Polynesia,-145.48,-15.51,1985-2019,29.061112701582,0.03,0,49,0,0.851,0.296,0.006,0.262
Polynesia,-145.47,-15.51,1985-2019,29.0368196664831,0.03,0,50,0,0.835,0.296,0.006,0.261
Polynesia,-145.46,-15.51,1985-2019,29.0156880891732,0.03,0,49,0,0.818,0.296,0.006,0.26
Polynesia,-145.45,-15.51,1985-2019,28.9975313110997,0.03,0,42,0,0.802,0.296,0.006,0.258
Polynesia,-173.65,-15.5,1985-2019,29.2729077090283,0.03,0,30,0,0.776,0.24,0.018,0.001
Polynesia,-173.64,-15.5,1985-2019,29.2766853546786,0.03,0,22,0,0.775,0.24,0.018,0.001
Polynesia,-146.44,-15.5,1985-2019,29.1779583646654,0,0,0,0,0.828,0.288,0.007,0.214
Polynesia,-146.43,-15.5,1985-2019,29.2079425224615,0,0,0,0,0.848,0.288,0.007,0.214
Polynesia,-146.23,-15.5,1985-2019,29.1455688866633,0,0,0,0,0.859,0.29,0.006,0.277
Polynesia,-146.22,-15.5,1985-2019,29.1255300381023,0,0,0,0,0.836,0.29,0.006,0.276
Polynesia,-145.59,-15.5,1985-2019,29.0688798357558,0,0,0,0,0.821,0.301,0.006,0.27
Polynesia,-145.58,-15.5,1985-2019,29.0971479980781,0.03,0,46,0,0.842,0.3,0.006,0.268
Polynesia,-145.57,-15.5,1985-2019,29.1256269318423,0.03,0,48,0,0.86,0.299,0.006,0.267
Polynesia,-145.55,-15.5,1985-2019,29.1544212109249,0.03,0,57,0,0.882,0.298,0.006,0.265
Polynesia,-145.51,-15.5,1985-2019,29.1142047593128,0.03,0,60,0,0.879,0.296,0.006,0.263
Polynesia,-145.5,-15.5,1985-2019,29.0957819877368,0.03,0,58,0,0.871,0.296,0.006,0.263
Polynesia,-145.49,-15.5,1985-2019,29.0755775859438,0.03,0,51,0,0.861,0.296,0.006,0.263
Polynesia,-145.48,-15.5,1985-2019,29.0532927908973,0.03,0,56,0,0.849,0.296,0.006,0.262
Polynesia,-145.47,-15.5,1985-2019,29.0321375409609,0.03,0,53,0,0.834,0.296,0.006,0.261
Polynesia,-145.46,-15.5,1985-2019,29.0131097879522,0.03,0,51,0,0.819,0.296,0.006,0.261
Polynesia,-145.45,-15.5,1985-2019,28.9960567079957,0.03,0,43,0,0.803,0.296,0.006,0.259
Polynesia,-145.44,-15.5,1985-2019,28.9843192964723,0.03,0,31,0,0.789,0.296,0.006,0.257
Polynesia,-145.43,-15.5,1985-2019,28.9785300355448,0.03,0,31,0,0.778,0.297,0.006,0.255
Polynesia,-173.65,-15.49,1985-2019,29.2779774460981,0.03,0,30,0,0.774,0.24,0.018,0.001
Polynesia,-173.64,-15.49,1985-2019,29.281745691791,0.03,0,30,0,0.774,0.24,0.018,0.001
Polynesia,-146.45,-15.49,1985-2019,29.1649560528471,0,0,0,0,0.814,0.289,0.007,0.214
Polynesia,-146.44,-15.49,1985-2019,29.1888390120981,0,0,0,0,0.834,0.288,0.007,0.213
Polynesia,-146.43,-15.49,1985-2019,29.2197172821027,0,0,0,0,0.853,0.288,0.007,0.213
Polynesia,-146.23,-15.49,1985-2019,29.1405741488418,0,0,0,0,0.862,0.29,0.006,0.274
Polynesia,-146.22,-15.49,1985-2019,29.1207325168353,0,0,0,0,0.839,0.29,0.006,0.273
Polynesia,-145.59,-15.49,1985-2019,29.0616253126552,0.03,0,32,0,0.814,0.302,0.006,0.27
Polynesia,-145.58,-15.49,1985-2019,29.0836385502384,0.03,0,42,0,0.833,0.301,0.006,0.27
Polynesia,-145.57,-15.49,1985-2019,29.1080915344784,0.03,0,36,0,0.851,0.3,0.006,0.269
Polynesia,-145.56,-15.49,1985-2019,29.1266658483677,0.03,0,50,0,0.865,0.299,0.006,0.269
Polynesia,-145.55,-15.49,1985-2019,29.1349255542181,0.03,0,57,0,0.873,0.299,0.006,0.266
Polynesia,-145.54,-15.49,1985-2019,29.1352539261402,0.03,0,58,0,0.877,0.298,0.006,0.267
Polynesia,-145.52,-15.49,1985-2019,29.1146263931397,0.03,0,59,0,0.873,0.297,0.006,0.265
Polynesia,-145.51,-15.49,1985-2019,29.0989031521338,0.03,0,58,0,0.868,0.297,0.006,0.265
Polynesia,-145.5,-15.49,1985-2019,29.0803216233284,0.03,0,57,0,0.86,0.297,0.006,0.264
Polynesia,-145.49,-15.49,1985-2019,29.0609515306381,0.03,0,57,0,0.851,0.297,0.006,0.263
Polynesia,-145.48,-15.49,1985-2019,29.0416820185586,0.03,0,57,0,0.84,0.296,0.006,0.262
Polynesia,-145.47,-15.49,1985-2019,29.0245660691403,0.03,0,52,0,0.827,0.296,0.006,0.262
Polynesia,-145.46,-15.49,1985-2019,29.0084573034377,0.03,0,48,0,0.813,0.296,0.006,0.26
Polynesia,-145.45,-15.49,1985-2019,28.9947310455798,0.03,0,43,0,0.799,0.297,0.006,0.257
Polynesia,-145.44,-15.49,1985-2019,28.985093375795,0.03,0,40,0,0.787,0.297,0.006,0.255
Polynesia,-173.65,-15.48,1985-2019,29.2829754962726,0.03,0,30,0,0.773,0.24,0.018,0.001
Polynesia,-173.64,-15.48,1985-2019,29.2866459641853,0.03,0,30,0,0.772,0.239,0.018,0.001
Polynesia,-146.45,-15.48,1985-2019,29.1717268739693,0,0,0,0,0.818,0.289,0.007,0.213
Polynesia,-146.44,-15.48,1985-2019,29.1987524384555,0,0,0,0,0.839,0.289,0.007,0.213
Polynesia,-146.43,-15.48,1985-2019,29.2306736322669,0,0,0,0,0.858,0.289,0.007,0.213
Polynesia,-146.37,-15.48,1985-2019,29.3207225320524,0,0,0,0,0.907,0.289,0.006,0.233
Polynesia,-146.23,-15.48,1985-2019,29.1387770498544,0,0,0,0,0.864,0.29,0.006,0.272
Polynesia,-146.22,-15.48,1985-2019,29.1179064234238,0,0,0,0,0.841,0.29,0.006,0.271
Polynesia,-145.58,-15.48,1985-2019,29.0689752111659,0.03,0,32,0,0.821,0.302,0.006,0.27
Polynesia,-145.57,-15.48,1985-2019,29.0873147169271,0.03,0,42,0,0.838,0.301,0.006,0.27
Polynesia,-145.56,-15.48,1985-2019,29.1030060308677,0.03,0,46,0,0.851,0.3,0.006,0.27
Polynesia,-145.55,-15.48,1985-2019,29.1103935522424,0.03,0,50,0,0.858,0.299,0.006,0.268
Polynesia,-145.54,-15.48,1985-2019,29.1108199886196,0.03,0,50,0,0.861,0.299,0.006,0.267
Polynesia,-145.53,-15.48,1985-2019,29.1040976376362,0.03,0,50,0,0.86,0.299,0.006,0.267
Polynesia,-145.52,-15.48,1985-2019,29.0933940605761,0.03,0,57,0,0.856,0.298,0.006,0.267
Polynesia,-145.51,-15.48,1985-2019,29.0797541170463,0.03,0,56,0,0.85,0.298,0.006,0.267
Polynesia,-145.5,-15.48,1985-2019,29.0631049530996,0.03,0,52,0,0.843,0.298,0.006,0.265
Polynesia,-145.49,-15.48,1985-2019,29.0456217122385,0.03,0,64,0,0.834,0.297,0.006,0.263
Polynesia,-145.48,-15.48,1985-2019,29.0304510406245,0.03,0,53,0,0.825,0.297,0.006,0.262
Polynesia,-145.47,-15.48,1985-2019,29.0161811908134,0.03,0,53,0,0.814,0.297,0.006,0.261
Polynesia,-145.46,-15.48,1985-2019,29.0042466069231,0.03,0,48,0,0.803,0.297,0.006,0.26
Polynesia,-145.45,-15.48,1985-2019,28.9945212051053,0.03,0,48,0,0.793,0.297,0.006,0.257
Polynesia,-145.44,-15.48,1985-2019,28.9879783042437,0.03,0,42,0,0.783,0.297,0.006,0.255
Polynesia,-146.45,-15.47,1985-2019,29.1770207544256,0,0,0,0,0.822,0.29,0.007,0.214
Polynesia,-146.44,-15.47,1985-2019,29.2061492200232,0,0,0,0,0.842,0.29,0.007,0.215
Polynesia,-146.23,-15.47,1985-2019,29.1381210081387,0,0,0,0,0.865,0.29,0.006,0.273
Polynesia,-146.22,-15.47,1985-2019,29.1170634747206,0,0,0,0,0.844,0.29,0.006,0.273
Polynesia,-145.58,-15.47,1985-2019,29.0540882911586,0,0,0,0,0.808,0.303,0.006,0.269
Polynesia,-145.57,-15.47,1985-2019,29.0674759729303,0.03,0,31,0,0.822,0.302,0.006,0.27
Polynesia,-145.56,-15.47,1985-2019,29.0780792421589,0.03,0,45,0,0.834,0.301,0.006,0.27
Polynesia,-145.55,-15.47,1985-2019,29.0847757434742,0.03,0,39,0,0.84,0.3,0.006,0.269
Polynesia,-145.54,-15.47,1985-2019,29.0853483830923,0.03,0,46,0,0.842,0.3,0.006,0.269
Polynesia,-145.53,-15.47,1985-2019,29.0797018809745,0.03,0,49,0,0.84,0.299,0.006,0.268
Polynesia,-145.52,-15.47,1985-2019,29.0711488807105,0.03,0,49,0,0.836,0.299,0.006,0.268
Polynesia,-145.51,-15.47,1985-2019,29.0606066889569,0.03,0,50,0,0.83,0.299,0.006,0.267
Polynesia,-145.5,-15.47,1985-2019,29.0481303076514,0.03,0,51,0,0.824,0.298,0.006,0.265
Polynesia,-146.45,-15.46,1985-2019,29.1809426613689,0,0,0,0,0.823,0.291,0.007,0.217
Polynesia,-146.44,-15.46,1985-2019,29.2100368621255,0,0,0,0,0.845,0.291,0.007,0.217
Polynesia,-146.22,-15.46,1985-2019,29.1169557846134,0,0,0,0,0.847,0.291,0.006,0.275
Polynesia,-145.57,-15.46,1985-2019,29.0493956283993,0.03,0,36,0,0.806,0.302,0.006,0.269
Polynesia,-145.56,-15.46,1985-2019,29.0572660018601,0.03,0,36,0,0.815,0.302,0.006,0.27
Polynesia,-145.55,-15.46,1985-2019,29.0609435918172,0.03,0,37,0,0.82,0.301,0.006,0.269
Polynesia,-145.54,-15.46,1985-2019,29.0616940850116,0.03,0,45,0,0.822,0.301,0.006,0.269
Polynesia,-145.53,-15.46,1985-2019,29.0595414711602,0.03,0,35,0,0.82,0.3,0.006,0.269
Polynesia,-146.45,-15.45,1985-2019,29.1828107580557,0,0,0,0,0.824,0.292,0.007,0.22
Polynesia,-146.44,-15.45,1985-2019,29.2110917245379,0,0,0,0,0.845,0.291,0.007,0.22
Polynesia,-146.22,-15.45,1985-2019,29.1189974078297,0,0,0,0,0.85,0.291,0.006,0.277
Polynesia,-145.56,-15.45,1985-2019,29.0404061383866,0.03,0,45,0,0.798,0.302,0.006,0.268
Polynesia,-145.55,-15.45,1985-2019,29.0433652526635,0.03,0,45,0,0.802,0.302,0.006,0.268
Polynesia,-146.45,-15.44,1985-2019,29.185154915007,0,0,0,0,0.822,0.292,0.007,0.222
Polynesia,-146.44,-15.44,1985-2019,29.2124206074519,0,0,0,0,0.844,0.292,0.007,0.223
Polynesia,-146.29,-15.44,1985-2019,29.2425903068436,0,0,0,0,0.909,0.291,0.006,0.256
Polynesia,-146.22,-15.44,1985-2019,29.1220640977409,0,0,0,0,0.854,0.292,0.006,0.28
Polynesia,-146.21,-15.44,1985-2019,29.1050832843062,0,0,0,0,0.833,0.293,0.006,0.28
Polynesia,-146.8,-15.43,1985-2019,29.172640736779,0,0,0,0,0.806,0.291,0.006,0.249
Polynesia,-146.79,-15.43,1985-2019,29.1775258160937,0,0,0,0,0.813,0.291,0.006,0.252
Polynesia,-146.78,-15.43,1985-2019,29.183342224695,0,0,0,0,0.818,0.291,0.006,0.256
Polynesia,-146.77,-15.43,1985-2019,29.1901062203507,0,0,0,0,0.823,0.291,0.006,0.259
Polynesia,-146.76,-15.43,1985-2019,29.1958064854018,0,0,0,0,0.825,0.29,0.006,0.263
Polynesia,-146.75,-15.43,1985-2019,29.1995965026034,0,0,0,0,0.827,0.29,0.006,0.267
Polynesia,-146.74,-15.43,1985-2019,29.2015247829158,0,0,0,0,0.826,0.29,0.006,0.27
Polynesia,-146.73,-15.43,1985-2019,29.2003812295452,0,0,0,0,0.824,0.29,0.006,0.273
Polynesia,-146.72,-15.43,1985-2019,29.1974762165007,0,0,0,0,0.82,0.29,0.006,0.273
Polynesia,-146.45,-15.43,1985-2019,29.1852941824894,0,0,0,0,0.819,0.293,0.007,0.224
Polynesia,-146.44,-15.43,1985-2019,29.2115892967407,0,0,0,0,0.841,0.293,0.007,0.225
Polynesia,-146.43,-15.43,1985-2019,29.24076693705,0,0,0,0,0.861,0.292,0.007,0.227
Polynesia,-146.4,-15.43,1985-2019,29.2872146433763,0,0,0,0,0.895,0.292,0.006,0.235
Polynesia,-146.22,-15.43,1985-2019,29.1250819121714,0,0,0,0,0.858,0.293,0.006,0.284
Polynesia,-146.21,-15.43,1985-2019,29.1074374439563,0,0,0,0,0.837,0.293,0.006,0.285
Polynesia,-146.82,-15.42,1985-2019,29.1818045104605,0,0,0,0,0.803,0.291,0.006,0.238
Polynesia,-146.81,-15.42,1985-2019,29.1927031944136,0,0,0,0,0.814,0.291,0.006,0.241
Polynesia,-146.8,-15.42,1985-2019,29.2025818381888,0,0,0,0,0.824,0.291,0.006,0.244
Polynesia,-146.79,-15.42,1985-2019,29.2125189697557,0,0,0,0,0.833,0.291,0.006,0.248
Polynesia,-146.78,-15.42,1985-2019,29.222387955296,0,0,0,0,0.84,0.291,0.006,0.251
Polynesia,-146.77,-15.42,1985-2019,29.2301049241715,0,0,0,0,0.846,0.291,0.006,0.256
Polynesia,-146.76,-15.42,1985-2019,29.2368163405671,0,0,0,0,0.85,0.291,0.006,0.26
Polynesia,-146.75,-15.42,1985-2019,29.2394728669465,0,0,0,0,0.851,0.291,0.006,0.264
Polynesia,-146.74,-15.42,1985-2019,29.2392568052448,0,0,0,0,0.851,0.291,0.006,0.268
Polynesia,-146.73,-15.42,1985-2019,29.2361305386055,0,0,0,0,0.849,0.291,0.006,0.27
Polynesia,-146.72,-15.42,1985-2019,29.2309506106256,0,0,0,0,0.844,0.291,0.006,0.272
Polynesia,-146.71,-15.42,1985-2019,29.2248108872186,0,0,0,0,0.839,0.291,0.006,0.273
Polynesia,-146.7,-15.42,1985-2019,29.2187243047531,0,0,0,0,0.831,0.291,0.006,0.274
Polynesia,-146.69,-15.42,1985-2019,29.2093010271642,0,0,0,0,0.823,0.291,0.006,0.275
Polynesia,-146.45,-15.42,1985-2019,29.1839848470647,0,0,0,0,0.815,0.294,0.007,0.226
Polynesia,-146.44,-15.42,1985-2019,29.2093679832963,0,0,0,0,0.837,0.294,0.007,0.228
Polynesia,-146.21,-15.42,1985-2019,29.1089718970285,0,0,0,0,0.842,0.294,0.006,0.288
Polynesia,-146.83,-15.41,1985-2019,29.1908279625033,0,0,0,0,0.805,0.291,0.006,0.232
Polynesia,-146.82,-15.41,1985-2019,29.2070926226019,0,0,0,0,0.818,0.291,0.006,0.234
Polynesia,-146.81,-15.41,1985-2019,29.2250084254657,0,0,0,0,0.832,0.292,0.006,0.237
Polynesia,-146.8,-15.41,1985-2019,29.2419754291832,0,0,0,0,0.844,0.292,0.006,0.241
Polynesia,-146.79,-15.41,1985-2019,29.2569128269206,0,0,0,0,0.854,0.292,0.006,0.244
Polynesia,-146.78,-15.41,1985-2019,29.2688739500645,0,0,0,0,0.862,0.292,0.006,0.249
Polynesia,-146.77,-15.41,1985-2019,29.2776931817063,0,0,0,0,0.869,0.291,0.006,0.254
Polynesia,-146.76,-15.41,1985-2019,29.2831386433304,0,0,0,0,0.873,0.291,0.006,0.258
Polynesia,-146.71,-15.41,1985-2019,29.2628825659613,0,0,0,0,0.864,0.292,0.006,0.272
Polynesia,-146.7,-15.41,1985-2019,29.2537920434707,0,0,0,0,0.857,0.292,0.006,0.274
Polynesia,-146.69,-15.41,1985-2019,29.2404424786509,0,0,0,0,0.848,0.292,0.006,0.275
Polynesia,-146.68,-15.41,1985-2019,29.2245027455489,0,0,0,0,0.838,0.292,0.006,0.277
Polynesia,-146.67,-15.41,1985-2019,29.2087365259892,0,0,0,0,0.827,0.292,0.006,0.278
Polynesia,-146.45,-15.41,1985-2019,29.1811629119578,0,0,0,0,0.811,0.295,0.007,0.228
Polynesia,-146.44,-15.41,1985-2019,29.2045686482494,0,0,0,0,0.833,0.295,0.007,0.229
Polynesia,-146.3,-15.41,1985-2019,29.2264932397638,0,0,0,0,0.904,0.292,0.006,0.252
Polynesia,-146.21,-15.41,1985-2019,29.1107996103016,0,0,0,0,0.847,0.295,0.006,0.291
Polynesia,-146.84,-15.4,1985-2019,29.1932013259036,0,0,0,0,0.803,0.292,0.007,0.227
Polynesia,-146.83,-15.4,1985-2019,29.2151417216952,0,0,0,0,0.819,0.292,0.007,0.229
Polynesia,-146.82,-15.4,1985-2019,29.2385814116382,0,0,0,0,0.834,0.292,0.007,0.231
Polynesia,-146.81,-15.4,1985-2019,29.2626051262382,0,0,0,0,0.849,0.292,0.007,0.234
Polynesia,-146.8,-15.4,1985-2019,29.2835391162915,0,0,0,0,0.863,0.292,0.006,0.238
Polynesia,-146.79,-15.4,1985-2019,29.2995510290296,0,0,0,0,0.873,0.292,0.006,0.242
Polynesia,-146.78,-15.4,1985-2019,29.3123793653398,0,0,0,0,0.882,0.292,0.006,0.246
Polynesia,-146.77,-15.4,1985-2019,29.3210594262196,0,0,0,0,0.888,0.292,0.006,0.251
Polynesia,-146.76,-15.4,1985-2019,29.3256028235632,0,0,0,0,0.893,0.291,0.006,0.256
Polynesia,-146.73,-15.4,1985-2019,29.3161792646027,0,0,0,0,0.895,0.292,0.006,0.266
Polynesia,-146.72,-15.4,1985-2019,29.3090135145471,0,0,0,0,0.892,0.292,0.006,0.268
Polynesia,-146.71,-15.4,1985-2019,29.3009440380052,0,0,0,0,0.888,0.292,0.006,0.271
Polynesia,-146.7,-15.4,1985-2019,29.2908682332036,0,0,0,0,0.881,0.293,0.006,0.273
Polynesia,-146.69,-15.4,1985-2019,29.2750072848509,0,0,0,0,0.873,0.293,0.006,0.277
Polynesia,-146.68,-15.4,1985-2019,29.2560596075613,0,0,0,0,0.862,0.293,0.006,0.278
Polynesia,-146.67,-15.4,1985-2019,29.2361867637455,0,0,0,0,0.851,0.293,0.006,0.279
Polynesia,-146.66,-15.4,1985-2019,29.2163701674807,0,0,0,0,0.838,0.293,0.006,0.279
Polynesia,-146.65,-15.4,1985-2019,29.1974803693319,0,0,0,0,0.825,0.293,0.006,0.278
Polynesia,-146.64,-15.4,1985-2019,29.1817375591336,0,0,0,0,0.811,0.293,0.006,0.278
Polynesia,-146.44,-15.4,1985-2019,29.1998569341288,0,0,0,0,0.829,0.295,0.007,0.23
Polynesia,-146.38,-15.4,1985-2019,29.2652344149558,0,0,0,0,0.896,0.294,0.006,0.238
Polynesia,-146.21,-15.4,1985-2019,29.1112427441249,0,0,0,0,0.851,0.296,0.006,0.293
Polynesia,-146.2,-15.4,1985-2019,29.0962105020596,0,0,0,0,0.831,0.296,0.006,0.292
Polynesia,-146.85,-15.39,1985-2019,29.1929144960159,0,0,0,0,0.8,0.292,0.007,0.224
Polynesia,-146.84,-15.39,1985-2019,29.2177711881747,0,0,0,0,0.816,0.292,0.007,0.224
Polynesia,-146.83,-15.39,1985-2019,29.2457673047399,0,0,0,0,0.833,0.292,0.007,0.226
Polynesia,-146.82,-15.39,1985-2019,29.2731924280003,0,0,0,0,0.849,0.292,0.007,0.228
Polynesia,-146.81,-15.39,1985-2019,29.2991930214498,0,0,0,0,0.865,0.292,0.007,0.232
Polynesia,-146.8,-15.39,1985-2019,29.3191372865203,0,0,0,0,0.878,0.292,0.007,0.234
Polynesia,-146.79,-15.39,1985-2019,29.3350812289369,0,0,0,0,0.888,0.292,0.006,0.239
Polynesia,-146.78,-15.39,1985-2019,29.3458337902635,0,0,0,0,0.897,0.292,0.006,0.243
Polynesia,-146.76,-15.39,1985-2019,29.3548387333846,0,0,0,0,0.908,0.292,0.006,0.252
Polynesia,-146.73,-15.39,1985-2019,29.3451490180801,0,0,0,0,0.911,0.292,0.006,0.262
Polynesia,-146.68,-15.39,1985-2019,29.2894143532709,0,0,0,0,0.885,0.293,0.006,0.28
Polynesia,-146.67,-15.39,1985-2019,29.2685089372054,0,0,0,0,0.874,0.294,0.006,0.282
Polynesia,-146.66,-15.39,1985-2019,29.2455799494147,0,0,0,0,0.862,0.294,0.006,0.282
Polynesia,-146.65,-15.39,1985-2019,29.2216168344484,0,0,0,0,0.848,0.294,0.006,0.282
Polynesia,-146.64,-15.39,1985-2019,29.2009278056271,0,0,0,0,0.832,0.294,0.006,0.282
Polynesia,-146.63,-15.39,1985-2019,29.1830929590807,0,0,0,0,0.815,0.294,0.006,0.281
Polynesia,-146.44,-15.39,1985-2019,29.1951332829087,0,0,0,0,0.826,0.296,0.006,0.232
Polynesia,-146.43,-15.39,1985-2019,29.2217200208989,0,0,0,0,0.846,0.296,0.006,0.234
Polynesia,-146.41,-15.39,1985-2019,29.2573307335452,0,0,0,0,0.874,0.295,0.006,0.24
Polynesia,-146.38,-15.39,1985-2019,29.2584090715804,0,0,0,0,0.893,0.295,0.006,0.239
Polynesia,-146.21,-15.39,1985-2019,29.112563887683,0,0,0,0,0.853,0.297,0.006,0.295
Polynesia,-146.2,-15.39,1985-2019,29.0962538453644,0,0,0,0,0.833,0.297,0.006,0.294
Polynesia,-146.19,-15.39,1985-2019,29.0869134807811,0,0,0,0,0.814,0.297,0.006,0.293
Polynesia,-146.86,-15.38,1985-2019,29.1883958316931,0,0,0,0,0.795,0.293,0.007,0.219
Polynesia,-146.85,-15.38,1985-2019,29.2142800351414,0,0,0,0,0.811,0.293,0.007,0.218
Polynesia,-146.84,-15.38,1985-2019,29.2441817647024,0,0,0,0,0.829,0.293,0.007,0.219
Polynesia,-146.83,-15.38,1985-2019,29.2762858359156,0,0,0,0,0.846,0.293,0.007,0.222
Polynesia,-146.82,-15.38,1985-2019,29.3058133685374,0,0,0,0,0.863,0.293,0.007,0.225
Polynesia,-146.81,-15.38,1985-2019,29.3298618413343,0,0,0,0,0.877,0.293,0.007,0.228
Polynesia,-146.78,-15.38,1985-2019,29.3679543272119,0,0,0,0,0.907,0.292,0.006,0.239
Polynesia,-146.77,-15.38,1985-2019,29.3725245857885,0,0,0,0,0.913,0.292,0.006,0.244
Polynesia,-146.76,-15.38,1985-2019,29.3738334781689,0,0,0,0,0.918,0.292,0.006,0.248
Polynesia,-146.74,-15.38,1985-2019,29.3683892042755,0,0,0,0,0.922,0.292,0.006,0.254
Polynesia,-146.73,-15.38,1985-2019,29.36386574713,0,0,0,0,0.922,0.292,0.006,0.258
Polynesia,-146.72,-15.38,1985-2019,29.3596543782713,0,0,0,0,0.921,0.293,0.006,0.262
Polynesia,-146.69,-15.38,1985-2019,29.3356600949583,0,0,0,0,0.91,0.294,0.006,0.278
Polynesia,-146.68,-15.38,1985-2019,29.3186216131319,0,0,0,0,0.903,0.294,0.006,0.283
Polynesia,-146.67,-15.38,1985-2019,29.2975460450536,0,0,0,0,0.894,0.294,0.006,0.285
Polynesia,-146.66,-15.38,1985-2019,29.274783372473,0,0,0,0,0.883,0.294,0.006,0.287
Polynesia,-146.64,-15.38,1985-2019,29.221927012589,0,0,0,0,0.852,0.294,0.006,0.286
Polynesia,-146.63,-15.38,1985-2019,29.1981423001236,0,0,0,0,0.833,0.294,0.006,0.284
Polynesia,-146.62,-15.38,1985-2019,29.179260215941,0,0,0,0,0.813,0.294,0.006,0.28
Polynesia,-146.45,-15.38,1985-2019,29.1694460107095,0,0,0,0,0.802,0.297,0.006,0.234
Polynesia,-146.44,-15.38,1985-2019,29.1891791794869,0,0,0,0,0.822,0.297,0.006,0.235
Polynesia,-146.43,-15.38,1985-2019,29.2137906453953,0,0,0,0,0.841,0.296,0.006,0.236
Polynesia,-146.23,-15.38,1985-2019,29.1543345198828,0,0,0,0,0.882,0.296,0.006,0.29
Polynesia,-146.21,-15.38,1985-2019,29.1146767817487,0,0,0,0,0.854,0.297,0.006,0.297
Polynesia,-146.2,-15.38,1985-2019,29.0962517055644,0,0,0,0,0.835,0.297,0.006,0.297
Polynesia,-146.19,-15.38,1985-2019,29.0848326883336,0,0,0,0,0.815,0.298,0.006,0.295
Polynesia,-146.86,-15.37,1985-2019,29.2075717844969,0,0,0,0,0.804,0.293,0.007,0.214
Polynesia,-146.85,-15.37,1985-2019,29.239607109839,0,0,0,0,0.822,0.293,0.007,0.214
Polynesia,-146.84,-15.37,1985-2019,29.2726182557268,0,0,0,0,0.84,0.293,0.007,0.215
Polynesia,-146.83,-15.37,1985-2019,29.3047691011212,0,0,0,0,0.857,0.293,0.007,0.217
Polynesia,-146.82,-15.37,1985-2019,29.3314478443659,0,0,0,0,0.872,0.293,0.007,0.22
Polynesia,-146.81,-15.37,1985-2019,29.351217926933,0,0,0,0,0.886,0.293,0.007,0.224
Polynesia,-146.8,-15.37,1985-2019,29.3659779742183,0,0,0,0,0.898,0.292,0.007,0.227
Polynesia,-146.79,-15.37,1985-2019,29.3764695344537,0,0,0,0,0.908,0.292,0.007,0.23
Polynesia,-146.78,-15.37,1985-2019,29.3819245734847,0,0,0,0,0.915,0.292,0.007,0.235
Polynesia,-146.77,-15.37,1985-2019,29.3843944305216,0,0,0,0,0.921,0.292,0.006,0.239
Polynesia,-146.76,-15.37,1985-2019,29.384735453737,0,0,0,0,0.925,0.292,0.006,0.243
Polynesia,-146.75,-15.37,1985-2019,29.381876083396,0,0,0,0,0.928,0.292,0.006,0.247
Polynesia,-146.73,-15.37,1985-2019,29.3756906464326,0,0,0,0,0.93,0.293,0.006,0.254
Polynesia,-146.72,-15.37,1985-2019,29.3708735254807,0,0,0,0,0.929,0.293,0.006,0.259
Polynesia,-146.71,-15.37,1985-2019,29.367272446618,0,0,0,0,0.928,0.293,0.006,0.264
Polynesia,-146.69,-15.37,1985-2019,29.3517544797818,0,0,0,0,0.921,0.294,0.006,0.277
Polynesia,-146.67,-15.37,1985-2019,29.3189608272261,0,0,0,0,0.909,0.294,0.006,0.285
Polynesia,-146.65,-15.37,1985-2019,29.2711598583921,0,0,0,0,0.887,0.295,0.006,0.289
Polynesia,-146.64,-15.37,1985-2019,29.2433816218267,0,0,0,0,0.87,0.295,0.006,0.288
Polynesia,-146.63,-15.37,1985-2019,29.2145304761066,0,0,0,0,0.85,0.295,0.006,0.286
Polynesia,-146.62,-15.37,1985-2019,29.1898571800122,0,0,0,0,0.827,0.295,0.006,0.282
Polynesia,-146.45,-15.37,1985-2019,29.1648126952549,0,0,0,0,0.798,0.297,0.006,0.238
Polynesia,-146.44,-15.37,1985-2019,29.1824666425102,0,0,0,0,0.817,0.297,0.006,0.238
Polynesia,-146.43,-15.37,1985-2019,29.2051280205166,0,0,0,0,0.836,0.297,0.006,0.239
Polynesia,-146.34,-15.37,1985-2019,29.223271035325,0,0,0,0,0.891,0.296,0.006,0.242
Polynesia,-146.3,-15.37,1985-2019,29.2000174108392,0,0,0,0,0.894,0.295,0.006,0.259
Polynesia,-146.23,-15.37,1985-2019,29.1506782191898,0,0,0,0,0.878,0.297,0.006,0.292
Polynesia,-146.2,-15.37,1985-2019,29.0983349767122,0,0,0,0,0.834,0.298,0.006,0.298
Polynesia,-146.19,-15.37,1985-2019,29.0858937035313,0,0,0,0,0.814,0.298,0.006,0.296
Polynesia,-146.87,-15.36,1985-2019,29.1979499492955,0,0,0,0,0.796,0.294,0.007,0.212
Polynesia,-146.86,-15.36,1985-2019,29.2298750825309,0,0,0,0,0.813,0.294,0.007,0.21
Polynesia,-146.85,-15.36,1985-2019,29.2659401750649,0,0,0,0,0.831,0.294,0.007,0.21
Polynesia,-146.84,-15.36,1985-2019,29.3000565389684,0,0,0,0,0.849,0.293,0.007,0.211
Polynesia,-146.83,-15.36,1985-2019,29.3283640493459,0,0,0,0,0.865,0.293,0.007,0.212
