"site","quadrat","ID","spec_1","ID_1","area_1","spec_2","ID_2","area_2","state","rel_change","comparison","dia"
"E2B","2","20","Pocillopora","32  ",123.36,"Pocillopora","20  ",42.26,"survived",-0.65742542153048,"2018_2020",12.5326306192487
"E2B","2","23","Pocillopora","10  ",169.69,"Pocillopora","11  ",214.05,"survived",0.261417879662915,"2018_2020",14.6988441159878
"E2B","2","25","Pocillopora","34  ",90.43,NA,"",0,"died",NA,"2018_2020",10.730286670467
"E2B","2","27","Pocillopora","12  ",84.77,NA,"",0,"died",NA,"2018_2020",10.3890575225667
"E2B","2","28","Pocillopora","11  ",64.09,NA,"",0,"died",NA,"2018_2020",9.03337823973272
"E2B","2","29","Pocillopora","15  ",11.48,NA,"",0,"died",NA,"2018_2020",3.82319107207051
"E2B","2","30","Pocillopora","19  21  ",99.32,NA,"",0,"died",NA,"2018_2020",11.245361336262
"E2B","2","31","Pocillopora","22  23  ",281.09,"Pocillopora","1  2  3  ",68.37,"survived",-0.756768294852183,"2018_2020",18.9181104666826
"E2B","2","32","Pocillopora","24  ",30.32,NA,"",0,"died",NA,"2018_2020",6.21326186446138
"E2B","2","33","Pocillopora","25  ",627.01,NA,"",0,"died",NA,"2018_2020",28.254803608314
"E2B","2","34","Pocillopora","29  ",406.96,NA,"",0,"died",NA,"2018_2020",22.7630745973698
"E2B","2","37","Pocillopora","28  ",249.39,"Pocillopora","15  16  ",89.29,"survived",-0.641966398011147,"2018_2020",17.8194615536357
"E2B","2","39","Pocillopora","26  ",190.75,"Pocillopora","22  ",208.21,"survived",0.0915334207077327,"2018_2020",15.5843011764478
"E2B","2","42","Pocillopora","35  ",153.65,"Pocillopora","17  ",24.94,"survived",-0.837683045883502,"2018_2020",13.9868958689395
"E2B","2","46","Pocillopora","9  ",37,"Pocillopora","8  ",36.73,"survived",-0.00729729729729738,"2018_2020",6.8636625175777
"E2B","2","48","Acropora","1  ",111.77,"Acropora","10  ",137.92,"survived",0.233962601771495,"2018_2020",11.9293748333703
"E2B","2","49","Acropora","31  ",8.51,NA,"",0,"died",NA,"2018_2020",3.29169690671791
"E2B","2","50","Pocillopora","33  ",2.48,NA,"",0,"died",NA,"2018_2020",1.77697328931619
"E2B","20","0","Pocillopora","5  ",395.15,"Pocillopora","0  3  ",202.26,"survived",-0.48814374288245,"2018_2020",22.4303501110014
"E2B","20","1","Pocillopora","2  ",54.23,"Pocillopora","2  ",30.52,"survived",-0.43721187534575,"2018_2020",8.30949941398324
"E2B","20","2","Pocillopora","1  3  ",92.27,NA,"",0,"died",NA,"2018_2020",10.8389027485587
"E2B","20","3","Pocillopora","6  ",128.12,NA,"",0,"died",NA,"2018_2020",12.7721357051775
"E2B","20","4","Pocillopora","7  ",129.83,"Pocillopora","4  5  ",37.86,"survived",-0.708387891858584,"2018_2020",12.8570871542883
"E2B","20","5","Pocillopora","10  ",135.44,"Pocillopora","8  9  38  ",16.11,"survived",-0.881054341405789,"2018_2020",13.1319291781113
"E2B","20","6","Pocillopora","21  22  23  ",102.14,NA,"",0,"died",NA,"2018_2020",11.4038891216659
"E2B","20","10","Acropora","12  ",164.8,NA,"",0,"died",NA,"2018_2020",14.4855057548004
"E2B","20","11","Pocillopora","9  ",81.56,"Pocillopora","10  ",115.39,"survived",0.414786660127513,"2018_2020",10.1904571668105
"E2B","20","12","Pocillopora","8  ",79.58,"Pocillopora","7  ",158.59,"survived",0.992837396330736,"2018_2020",10.0660023331025
"E2B","20","13","Pocillopora","0  ",148.76,"Pocillopora","1  ",188.35,"survived",0.266133369185265,"2018_2020",13.7625257374801
"E2B","20","15","Pocillopora","30  ",230.9,"Pocillopora","13  ",14.92,"died",-0.93538328280641,"2018_2020",17.1461660693972
"E2B","20","17","Pocillopora","17  ",58.94,"Pocillopora","12  ",96.08,"survived",0.630132337970818,"2018_2020",8.66283664665856
"E2B","20","18","Pocillopora","18  ",67.38,"Pocillopora","11  ",84.95,"survived",0.260759869397447,"2018_2020",9.2623366665359
"E2B","20","19","Pocillopora","19  ",37.53,NA,"",0,"died",NA,"2018_2020",6.91264639005285
"E2B","20","20","Pocillopora","20  ",397.74,NA,"",0,"died",NA,"2018_2020",22.5037396119615
"E2B","20","22","Pocillopora","24  ",384.2,"Pocillopora","24  27  28  29  33  ",483.57,"survived",0.25864133263925,"2018_2020",22.1173830524149
"E2B","20","24","Pocillopora","27  ",178.01,"Pocillopora","21  ",207,"survived",0.162856019324757,"2018_2020",15.0548786563793
"E2B","20","25","Pocillopora","26  ",30.98,"Pocillopora","14  15  16  ",10.04,"survived",-0.675919948353777,"2018_2020",6.28052235852205
"E2B","20","26","Pocillopora","28  29  ",30.35,"Pocillopora","22  23  26  ",41.95,"survived",0.382207578253707,"2018_2020",6.21633494775758
"E2B","20","27","Pocillopora","35  ",287.13,"Pocillopora","19  20  ",358.61,"survived",0.248946470239961,"2018_2020",19.1202842677563
"E2B","20","28","Pocillopora","31  ",233.6,"Pocillopora","18  ",288.53,"survived",0.235145547945205,"2018_2020",17.2461229744582
"E2B","20","31","Pocillopora","36  ",49.95,"Pocillopora","31  ",108.14,"survived",1.16496496496496,"2018_2020",7.97485518736995
"E2B","20","32","Acropora","38  ",105.72,NA,"",0,"died",NA,"2018_2020",11.6020207149186
"E2B","20","33","Pocillopora","37  ",51.25,"Pocillopora","32  ",48.67,"survived",-0.0503414634146341,"2018_2020",8.07796550300118
"E2B","20","34","Acropora","25  ",54.66,"Acropora","25  ",68.9,"survived",0.260519575557995,"2018_2020",8.34237816903693
"E2B","20","35","Pocillopora","32  ",26.99,"Pocillopora","17  ",30.71,"survived",0.137828825490923,"2018_2020",5.86214425892114
"E2B","20","36","Acropora","33  ",6.85,NA,"",0,"died",NA,"2018_2020",2.95325090052231
"E2B","20","37","Pocillopora","34  ",3.49,NA,"",0,"died",NA,"2018_2020",2.1079862454783
"E2B","3","4","Pocillopora","7  ",481.81,NA,"",0,"died",NA,"2018_2020",24.7681154924804
"E2B","3","7","Pocillopora","8  ",56.5,"Pocillopora","11  ",154.99,"survived",1.74318584070796,"2018_2020",8.4816292230642
"E2B","3","8","Pocillopora","0  1  ",172.43,"Pocillopora","0  1  ",144.44,"survived",-0.162326741286319,"2018_2020",14.8170406862735
"E2B","3","15","Pocillopora","22  ",23.35,NA,"",0,"died",NA,"2018_2020",5.45253549915689
"E2B","3","21","Pocillopora","11  12  ",56.34,NA,"",0,"died",NA,"2018_2020",8.46961132227324
"E2B","3","23","Pocillopora","13  17  ",368.79,"Pocillopora","8  ",65.36,"survived",-0.822771767130345,"2018_2020",21.6692872910689
"E2B","3","24","Pocillopora","14  ",174.34,"Pocillopora","9  ",75.61,"survived",-0.566307215785247,"2018_2020",14.8988785560903
"E2B","3","25","Acropora","6  ",25.97,"Acropora","6  ",31.89,"survived",0.227955333076627,"2018_2020",5.75030703326111
"E2B","3","26","Pocillopora","10  ",100.12,NA,"",0,"died",NA,"2018_2020",11.2905599160929
"E2B","3","27","Pocillopora","9  ",113.65,NA,"",0,"died",NA,"2018_2020",12.0292840293656
"E2B","3","28","Pocillopora","5  ",94.83,"Pocillopora","5  ",101.43,"survived",0.0695982284087315,"2018_2020",10.9882348913388
"E2B","3","29","Acropora","15  ",193.43,NA,"",0,"died",NA,"2018_2020",15.6933975014374
"E2B","3","30","Pocillopora","4  ",102.3,"Pocillopora","4  ",106.37,"survived",0.0397849462365592,"2018_2020",11.412817593671
"E2B","3","31","Pocillopora","2  19  20  21  ",146.12,"Pocillopora","2  15  16  17  ",154.56,"survived",0.0577607445934848,"2018_2020",13.639859320268
"E2B","3","34","Pocillopora","3  ",100.21,"Pocillopora","3  ",73.21,"survived",-0.26943418820477,"2018_2020",11.2956334385421
"E2B","3","37","Pocillopora","16  ",95.61,NA,"",0,"died",NA,"2018_2020",11.0333328089081
"E2B","3","38","Pocillopora","18  ",17.43,"Pocillopora","12  ",3.61,"survived",-0.792885829030407,"2018_2020",4.71089856234815
"E2B","4","0","Pocillopora","1",261.15,"Pocillopora","0",237.63,"survived",-0.0900631820792647,"2018_2020",18.2347609555921
"E2B","4","1","Pocillopora","2",39.85,NA,NA,0,"died",NA,"2018_2020",7.12310296554081
"E2B","4","5","Pocillopora","4",189.24,NA,NA,0,"died",NA,"2018_2020",15.5224950135499
"E2B","4","8","Pocillopora","5",468.94,NA,NA,0,"died",NA,"2018_2020",24.4350762656495
"E2B","4","11","Acropora","6",52.85,"Acropora","1",64.01,"survived",0.21116367076632,"2018_2020",8.20309148670508
"E2B","4","14","Pocillopora","8",264.35,"Pocillopora","4",294.6,"survived",0.114431624739928,"2018_2020",18.3461405655451
"E2B","4","15","Pocillopora","7",71.47,"Pocillopora","2",64.57,"survived",-0.0965440044774032,"2018_2020",9.53930973719913
"E2B","4","16","Pocillopora","15",38.62,"Pocillopora","5",20.32,"survived",-0.473847747281201,"2018_2020",7.01231140335852
"E2B","4","22","Pocillopora","0",968.52,"Pocillopora","11",378.42,"survived",-0.60928013876843,"2018_2020",35.1163489541111
"E2B","4","26","Pocillopora","13",267.58,NA,NA,0,"died",NA,"2018_2020",18.4578827978789
"E2B","4","27","Acropora","12",161.68,NA,NA,0,"died",NA,"2018_2020",14.3477304683626
"E2B","4","32","Pocillopora","18",41.12,NA,NA,0,"died",NA,"2018_2020",7.23571766167737
"E2B","4","34","Pocillopora","10",252.22,NA,NA,0,"died",NA,"2018_2020",17.9202811912398
"E2B","4","35","Acropora","11",48.25,NA,NA,0,"died",NA,"2018_2020",7.83797218886822
"E2B","4","36","Pocillopora","9",61.42,NA,NA,0,"died",NA,"2018_2020",8.84321055033938
"E2B","4","37","Pocillopora","14",87.32,NA,NA,0,"died",NA,"2018_2020",10.5441584323394
"E2B","4","43","Acropora","3",3.09,"Acropora","8",31.05,"survived",9.04854368932039,"2018_2020",1.98350956469377
"E2B","4","44","Acropora","16",1.83,"Acropora","7",11.13,"survived",5.08196721311475,"2018_2020",1.52644304409478
"E2B","4","45","Pocillopora","17",1.83,"Pocillopora","6",9.4,"survived",4.13661202185792,"2018_2020",1.52644304409478
"E2B","5","0","Pocillopora","7  8  ",172.41,"Pocillopora","5  7  ",108.66,"survived",-0.369758134678963,"2018_2020",14.8161813537696
"E2B","5","1","Pocillopora","1  ",129.22,"Pocillopora","26  ",17.65,"survived",-0.863411236650673,"2018_2020",12.8268473901687
"E2B","5","2","Pocillopora","2  ",36.29,"Pocillopora","27  ",15.98,"survived",-0.55965830807385,"2018_2020",6.79748946879942
"E2B","5","3","Pocillopora","37  ",20.44,"Pocillopora","31  ",14.26,"survived",-0.302348336594912,"2018_2020",5.10147197330209
"E2B","5","5","Pocillopora","22  ",73.83,NA,"",0,"died",NA,"2018_2020",9.69552863890345
"E2B","5","6","Pocillopora","30  ",37.93,"Pocillopora","25  ",53.54,"survived",0.411547587661482,"2018_2020",6.94938673062629
"E2B","5","7","Pocillopora","6  ",56.05,NA,"",0,"died",NA,"2018_2020",8.44778530044448
"E2B","5","8","Pocillopora","5  ",266.25,"Pocillopora","3  4  ",169.14,"survived",-0.364732394366197,"2018_2020",18.4119534212353
"E2B","5","9","Pocillopora","4  ",38.12,NA,"",0,"died",NA,"2018_2020",6.96677051762898
"E2B","5","16","Pocillopora","41  ",41.44,"Pocillopora","1  ",53.38,"survived",0.288127413127413,"2018_2020",7.26381764183443
"E2B","5","17","Pocillopora","16  ",113.9,"Pocillopora","0  ",148.8,"survived",0.306409130816506,"2018_2020",12.0425073861441
"E2B","5","19","Pocillopora","15  ",29.63,NA,"",0,"died",NA,"2018_2020",6.14215660094261
"E2B","5","21","Pocillopora","17  ",32.29,NA,"",0,"died",NA,"2018_2020",6.41193456762453
"E2B","5","24","Pocillopora","12  ",125.88,"Pocillopora","9  ",38.8,"survived",-0.69176993962504,"2018_2020",12.6599918598419
"E2B","5","26","Acropora","11  ",83.41,NA,"",0,"died",NA,"2018_2020",10.3053825948559
"E2B","5","27","Pocillopora","13  ",80.13,NA,"",0,"died",NA,"2018_2020",10.1007269401578
"E2B","5","28","Pocillopora","36  ",33.66,NA,"",0,"died",NA,"2018_2020",6.54654436140057
"E2B","5","31","Pocillopora","38  ",44.72,"Pocillopora","30  ",54.27,"survived",0.213550983899821,"2018_2020",7.54581158263023
"E2B","5","33","Pocillopora","34  ",82.29,"Pocillopora","12  ",101.81,"survived",0.237209867541621,"2018_2020",10.2359602449529
"E2B","5","37","Acropora","33  ",196.01,"Acropora","11  ",263.44,"survived",0.344013060558135,"2018_2020",15.7977113267568
"E2B","5","38","Acropora","19  ",18.14,NA,"",0,"died",NA,"2018_2020",4.80588861101627
"E2B","5","39","Pocillopora","18  ",367.81,"Pocillopora","15  16  17  ",210.38,"survived",-0.42801990157962,"2018_2020",21.6404768188929
"E2B","5","40","Pocillopora","20  ",179.18,"Pocillopora","18  ",188.05,"survived",0.0495032927782119,"2018_2020",15.1042729591876
"E2B","5","41","Pocillopora","31  ",230,"Pocillopora","14  ",195.22,"survived",-0.151217391304348,"2018_2020",17.1127173554958
"E2B","5","44","Pocillopora","27  ",27.26,NA,"",0,"died",NA,"2018_2020",5.89139287346214
"E2B","5","45","Pocillopora","29  ",81.21,NA,"",0,"died",NA,"2018_2020",10.1685684060217
"E2B","5","47","Pocillopora","40  ",179.62,NA,"",0,"died",NA,"2018_2020",15.1228068500966
"E2B","5","48","Pocillopora","35  ",27.35,NA,"",0,"died",NA,"2018_2020",5.90111019626872
"E2B","5","49","Acropora","32  ",183.45,"Acropora","13  ",169.69,"survived",-0.0750068138457345,"2018_2020",15.2831866599105
"E2B","5","50","Acropora","39  ",11.28,NA,"",0,"died",NA,"2018_2020",3.78974168837569
"E2B","5","53","Pocillopora","21  ",85.01,NA,"",0,"died",NA,"2018_2020",10.403753827246
"E2B","5","55","Pocillopora","26  ",103.92,"Pocillopora","24  ",114.34,"survived",0.100269438029253,"2018_2020",11.5028280648229
"E2B","5","56","Pocillopora","24  ",80.21,"Pocillopora","23  ",100.33,"survived",0.250841540954993,"2018_2020",10.1057678522321
"E2B","5","57","Pocillopora","25  ",366.9,"Pocillopora","19  20  ",156.42,"survived",-0.573671300081766,"2018_2020",21.613689850725
"E2B","5","58","Pocillopora","23  ",141.61,"Pocillopora","22  ",6.68,"died",-0.952828190099569,"2018_2020",13.4277120884366
"E2B","5","59","Pocillopora","0  ",59.7,NA,"",0,"died",NA,"2018_2020",8.71850909391561
"E2B","5","60","Pocillopora","3  ",30.48,NA,"",0,"died",NA,"2018_2020",6.22963412437101
"E2B","5","61","Acropora","9  ",11.36,NA,"",0,"died",NA,"2018_2020",3.80315674515151
"E2B","5","62","Pocillopora","10  ",11.14,NA,"",0,"died",NA,"2018_2020",3.76615035923285
"E2B","5","63","Pocillopora","14  ",65.74,"Pocillopora","10  ",79.7,"survived",0.212351688469729,"2018_2020",9.14892166710862
"E2B","5","64","Pocillopora","28  ",15.51,NA,"",0,"died",NA,"2018_2020",4.4438660352043
"E2B","5","65","Acropora","42  ",33.43,"Acropora","2  ",29.11,"survived",-0.129225246784325,"2018_2020",6.52413963526966
"E2B","6","0","Pocillopora","1  ",105.01,NA,"",0,"died",NA,"2018_2020",11.5629963501092
"E2B","6","1","Pocillopora","24  ",177.78,"Pocillopora","0  1  ",141.67,"survived",-0.203116211047362,"2018_2020",15.0451495925769
"E2B","6","2","Acropora","27  ",32.8,NA,"",0,"died",NA,"2018_2020",6.46237240240094
"E2B","6","3","Pocillopora","4  ",1008.87,NA,"",0,"died",NA,"2018_2020",35.8403847565419
"E2B","6","4","Pocillopora","3  ",173.06,"Pocillopora","3  ",54.9,"survived",-0.682768981856004,"2018_2020",14.8440841957956
"E2B","6","5","Acropora","6  ",41.23,NA,"",0,"died",NA,"2018_2020",7.24538932214348
"E2B","6","6","Acropora","5  ",21.68,NA,"",0,"died",NA,"2018_2020",5.25393503289281
"E2B","6","7","Pocillopora","9  10  ",6.43,NA,"",0,"died",NA,"2018_2020",2.86128122921308
"E2B","6","8","Pocillopora","7  ",105.26,NA,"",0,"died",NA,"2018_2020",11.5767523286465
"E2B","6","9","Pocillopora","8  ",278.56,"Pocillopora","13  ",193.38,"survived",-0.305786904078116,"2018_2020",18.8327801341551
"E2B","6","10","Pocillopora","13  ",18.62,NA,"",0,"died",NA,"2018_2020",4.86905743681143
"E2B","6","11","Pocillopora","11  ",210.29,"Pocillopora","4  ",244.68,"survived",0.163536069237719,"2018_2020",16.3630542339246
"E2B","6","14","Pocillopora","12  ",71.99,"Pocillopora","5  ",24.7,"survived",-0.656896791221003,"2018_2020",9.57394980274517
"E2B","6","15","Pocillopora","22  ",535.77,NA,"",0,"died",NA,"2018_2020",26.1182608701797
"E2B","6","16","Pocillopora","0  ",413.17,NA,"",0,"died",NA,"2018_2020",22.9360934489339
"E2B","6","19","Pocillopora","33  ",53.29,NA,"",0,"died",NA,"2018_2020",8.23716791979724
"E2B","6","20","Pocillopora","32  ",121.84,"Pocillopora","11  ",148.35,"survived",0.21758043335522,"2018_2020",12.4551798915364
"E2B","6","21","Pocillopora","25  ",265.63,"Pocillopora","6  ",230.08,"survived",-0.133832774912472,"2018_2020",18.3905035349226
"E2B","6","22","Pocillopora","26  ",61.4,NA,"",0,"died",NA,"2018_2020",8.84177063979489
"E2B","6","23","Pocillopora","19  20  ",284.17,"Pocillopora","7  ",223.89,"survived",-0.212126543970159,"2018_2020",19.0214742180356
"E2B","6","24","Pocillopora","18  ",587.27,"Pocillopora","8  ",131.93,"survived",-0.775350349924226,"2018_2020",27.3447506376748
"E2B","6","25","Pocillopora","17  ",18.45,NA,"",0,"died",NA,"2018_2020",4.84677930180071
"E2B","6","26","Pocillopora","14  16  ",64.65,NA,"",0,"died",NA,"2018_2020",9.07275793610346
"E2B","6","27","Pocillopora","29  ",59.71,"Pocillopora","9  ",53.82,"survived",-0.0986434433093284,"2018_2020",8.71923925673201
"E2B","6","28","Pocillopora","28  ",74.39,"Pocillopora","10  ",35.48,"survived",-0.523054173948111,"2018_2020",9.73222943280977
"E2B","6","29","Pocillopora","30  ",21.83,NA,"",0,"died",NA,"2018_2020",5.27207921616971
"E2B","6","31","Pocillopora","31  ",129.05,NA,"",0,"died",NA,"2018_2020",12.81840720402
"E2B","6","32","Acropora","23  ",54.7,"Acropora","2  ",19.07,"survived",-0.651371115173675,"2018_2020",8.34543007262139
"E2B","6","33","Pocillopora","2  ",8.26,"Pocillopora","17  ",19.24,"survived",1.32929782082324,"2018_2020",3.24298606835004
"E2B","6","34","Pocillopora","15  ",12.52,NA,"",0,"died",NA,"2018_2020",3.99261306666251
"E2B","6","35","Pocillopora","21  ",4.97,"Pocillopora","16  ",30.62,"survived",5.16096579476861,"2018_2020",2.51555173616719
"E2B","7","0","Pocillopora","3",152.1,"Pocillopora","1  2  ",164.37,"survived",0.0806706114398423,"2018_2020",13.9161681059916
"E2B","7","1","Pocillopora","1",477.12,NA,"",0,"died",NA,"2018_2020",24.6472727007278
"E2B","7","2","Pocillopora","32",27.83,NA,"",0,"died",NA,"2018_2020",5.95266801778661
"E2B","7","3","Acropora","0",279.2,"Acropora","0  ",333.15,"survived",0.193230659025788,"2018_2020",18.8544021620962
"E2B","7","4","Pocillopora","38",18.15,NA,"",0,"died",NA,"2018_2020",4.80721309460515
"E2B","7","5","Pocillopora","13",194.53,NA,"",0,"died",NA,"2018_2020",15.737956939747
"E2B","7","6","Pocillopora","14",28.35,NA,"",0,"died",NA,"2018_2020",6.00802306031209
"E2B","7","7","Pocillopora","16",37.73,NA,"",0,"died",NA,"2018_2020",6.93104090471682
"E2B","7","8","Pocillopora","12",532.15,NA,"",0,"died",NA,"2018_2020",26.0298755996032
"E2B","7","9","Pocillopora","17",19.46,NA,"",0,"died",NA,"2018_2020",4.97767431041307
"E2B","7","12","Pocillopora","15",35.29,NA,"",0,"died",NA,"2018_2020",6.70318010601714
"E2B","7","13","Pocillopora","18",57.48,"Pocillopora","12  ",28.21,"survived",-0.509220598469033,"2018_2020",8.55487048594993
"E2B","7","15","Acropora","9",68.97,NA,"",0,"died",NA,"2018_2020",9.37098348095781
"E2B","7","16","Pocillopora","10",115.45,"Pocillopora","10  ",144.83,"survived",0.254482459939368,"2018_2020",12.1241702990215
"E2B","7","17","Pocillopora","8",60.53,"Pocillopora","9  ",38.81,"survived",-0.358830332066744,"2018_2020",8.77890594794245
"E2B","7","18","Pocillopora","7",124.57,"Pocillopora","8  ",150.04,"survived",0.204463353937545,"2018_2020",12.593944977157
"E2B","7","20","Pocillopora","39",102.8,"Pocillopora","19  ",18.94,"survived",-0.815758754863813,"2018_2020",11.4406741584041
"E2B","7","22","Pocillopora","24",256.67,NA,"",0,"died",NA,"2018_2020",18.0776766744838
"E2B","7","23","Pocillopora","6",29.84,NA,"",0,"died",NA,"2018_2020",6.16388416624593
"E2B","7","26","Pocillopora","25",62.11,NA,"",0,"died",NA,"2018_2020",8.8927446901112
"E2B","7","27","Pocillopora","5",302.96,NA,"",0,"died",NA,"2018_2020",19.6402813745874
"E2B","7","30","Pocillopora","4",32.42,NA,"",0,"died",NA,"2018_2020",6.42482887245365
"E2B","7","31","Pocillopora","31",77.01,NA,"",0,"died",NA,"2018_2020",9.90212993956628
"E2B","7","32","Pocillopora","27",207.32,"Pocillopora","4  ",225.48,"survived",0.0875940574956589,"2018_2020",16.2470927373021
"E2B","7","34","Pocillopora","26",103.4,NA,"",0,"died",NA,"2018_2020",11.4740127647487
